name,ts
d238b7b0-b54d-4a2c-a2de-1b4dea7b2516,1
7f167f4b-d2e5-4226-8b71-7f3616d280f1,1
24f71e99-f81d-4487-ad70-48ee20288532,1
a9a10e62-9e3a-4561-99aa-5065d8dd0389,2
4bb4cc34-7391-4de8-9e3c-28fb34482daf,1
8a284a0a-6f58-4d32-ae28-96fa40c852e0,2
9a04d3ea-262c-4f23-9daa-a45801468d2b,1
19663a7f-04f8-45b8-9a4e-88a33aca61af,1
858d6ff0-a5e6-44e7-b23a-dee46cdc9cfd,1
67aca145-d023-41c6-a7bb-baeb2f2a15ed,2
037c7bf9-33d5-4dfd-a033-b388da2e1241,1
de127496-8efc-41bb-90f6-84b3855312ee,1
87602cc5-a107-4ac8-b584-176d0aaab913,1
ff97c18e-16f8-46cb-b2db-7ecdbb5e3e45,1
a9107081-6574-441d-82b6-3bfb55938d55,1
db00f381-b0d9-4ae4-a408-64bf06ffcc7e,1
96f4174e-aaa6-4996-8483-87d5fea146cf,1
4bdd0663-cbb0-4862-ab79-ff956e1186ab,1
795e9432-c33f-4665-ac31-0f0c39be5b6c,1
260e0eea-efac-4642-9bbc-9971d18450c9,1
10d172b2-6c68-4516-8ead-1e840f06ec02,1
bdf2b2fa-7012-4d31-8ee0-44765cf343c1,1
e3166dab-4d86-4ef8-83b7-bbc783a50d34,1
e8043435-2c37-40c8-97f7-cf1e58022e73,1
f64eb3af-e0ba-475d-b549-462f1714527f,2
0d493756-3626-4fb9-826f-58b6d97864bd,1
f4c500cc-7e9b-4551-96be-50b17adedb3e,3
d653c62c-65e1-418b-8524-c01dcca66266,1
627178df-7a20-45a9-a08b-3cdf5ef4f449,1
b38bcfb0-54cc-4d18-adf8-5872b4ee0d5a,1
3fb7897f-f262-4552-8585-5619f6925927,1
6a39afa1-fb02-4df5-9ae9-a163ad7c7921,1
e0841241-17ce-4611-be52-7a3da584a263,1
77130222-e193-499c-af5c-51e9d007fccd,2
898ba819-29fc-43c0-b4fe-e488ea1d4db2,2
d19f8eee-5805-4413-a66b-1ed6f853aa89,1
5d7ce182-626d-49f4-a637-ac1c8bc25392,1
9b8176c0-25d3-435c-9e7a-974c9ca308e0,1
0a5e248d-ba02-46e0-8efc-d9f1ccea5619,1
29510c75-642f-4d24-bda4-98ad13146c96,1
09023f55-4b29-4c2e-a9f5-10255f297e70,1
bfc58937-cfb6-4dc8-85dd-8b524d5b5e34,2
493efa7a-ff70-4144-9381-8e6573a1e15c,5
49ca7c0e-4adf-4c1b-86ee-2a8bd15d9f5c,2
0452c7a6-f03d-412c-b9a3-90f18dbc9a59,1
5c9d9117-17e9-4092-8847-3842fa790521,1
9c8d554c-8092-4c0a-b097-326d6d887e68,1
998d430d-9319-4f2d-9cca-6cf02047b76d,1
f514b08a-bc2e-47f1-b11c-b6ebd075318a,1
eeac0675-7a7a-431d-8230-e4c3b733db4e,1
7e644ad6-52e8-4276-aa98-decb4a8711ea,1
46a6e86a-2143-4556-bdee-c9fa65665e39,1
d021df27-6378-48e2-8b4e-7fe7b64f794d,1
ad79095d-fe23-4470-8ced-ffad000aea03,1
41256b56-5e15-42de-9e5b-79973fae2fed,1
4525c97e-3342-4e60-af6c-a4fc26a87444,1
b6c31bcd-6480-4520-ab67-66b5a3c53e2b,1
55742699-49e9-482c-be69-d083a9bbc87a,1
759dbafb-0f91-4f8a-9e39-a1052ebc6d87,1
8ab56f25-3ce8-4190-be3b-7f54d9706d87,1
a171659a-3caa-4afb-b32e-dce5cac77da3,1
bd55d811-1e62-44ff-ae00-6783e43dad2d,1
d3343fdf-0e78-433b-bb65-4594c1dd9beb,6
7b56f8ab-54a2-4aa5-bb64-9c337acedcb9,1
f4dc89ef-4c0b-4bef-99a6-5c0d2e17ace7,3
2cd356a4-ebd4-4a58-bf10-5feb11f1dd8c,1
ccb38b1f-5f7c-43f9-84ca-5e57e38de66e,1
ee7c0c63-b5db-4031-8f87-66ec8dde0dea,1
da1a37b2-93a4-4b70-89a6-f22f1a954af8,1
0ce3781c-a1b3-4420-b1d5-e14a5cb4ccd2,1
d24fc342-d527-463c-a23c-9b10b4b74259,4
7609fd06-237b-4efe-89a9-8721a65f62a7,1
d3275e60-c38b-409f-b839-f64faf662164,5
31a7c181-1e21-4a3a-8ea6-3b0e2580ed05,2
bbca50ac-b8af-45e3-8f65-5c762e2e69e2,2
a76995fd-ac41-41fc-ab43-abd4365cd77d,3
b28e00ca-d25f-4b33-9d21-40251047d5cf,1
e69d938e-a9e8-4447-a9df-40283542bf61,1
324ff817-8691-4180-8feb-7b467d48f473,1
a5b79981-7606-43a9-9406-dab47016094b,1
80e77aa5-4018-44d4-9807-e2a5f89d4999,1
fb1b5cc7-bd36-4752-acdd-e2f69a9762e0,1
f669b25c-bbe6-42a0-9356-fc4a62df8ea1,1
e9b55e09-69a2-4ad9-8c2c-4aaf5a956e8c,1
716f1ce2-48ef-4770-9b13-952e897c62ce,1
ed760b2f-a4f8-4f4b-9292-f7a87efef5bb,1
c3a6c0f2-8466-4e7d-926d-b9d9513a3919,1
ef95ec80-4990-4fe4-9dbc-b217f5d946a5,1
eee80775-2f02-49a1-9698-188938d46b9e,2
adc0ac31-2320-4189-b5fd-30d2f0666f5a,10
04a8de5e-44f7-41e3-97e4-c82b7e17b16f,1
2661632c-7a41-4025-985b-997833a7aa93,2
0b1c6f18-f8c8-4811-92b9-54b2134c0911,1
4f45b213-ed81-4710-b241-971fcc36a78e,1
61c98eec-d4d3-49aa-ba41-d05c01340e81,1
81a416a1-8e11-4156-a0b0-e7ce8166ab87,1
416a0879-9d9e-445e-8616-23a0d8220ac7,1
beb2ae2c-5cdd-4cb2-9220-19112b8b111a,1
acdac201-63bb-46a5-be9d-f3c85a0ff31d,1
34028320-366a-4567-9568-e4aed97499cd,1
4dd16455-4ca4-41ce-8d1d-8825ae9e6680,1
a99b4b65-a9e5-4a25-bf9c-177432ffb43d,2
305e8173-cf87-4237-9396-e189f3214a8a,1
0d22b6c1-4b32-40c8-9e9d-d5cda29b6e2a,1
354890b6-0361-4169-b992-455beb4f3372,1
759e3a03-0fb3-4975-a360-c5ebe01c29a4,1
0654501a-e1d2-4564-a61e-638dd729c906,1
c397a67e-de41-4505-8415-c137c6a4def3,1
346368d4-98e6-4647-9491-b0c8f54eb483,1
f3e3bb75-f11a-49de-902e-2733ffd48dbb,2
fdd2386b-9bc1-4f36-95d6-e069f24e2cd9,1
7acead01-c507-4684-b231-1f6b8772b510,1
93706a9b-d04b-4639-ba10-7621cc5eca17,1
ed4a395d-7561-47e8-a319-abfa939ccdcb,1
7d55b551-95fb-45b3-8734-7160c74a8874,2
1f7a6448-c5c3-4965-ac07-70e5d369d772,1
9860e6c2-94e9-4290-aad2-c25ca70d3ab0,1
8bb4142d-c24a-4a4e-bf4e-c1daf5e9aa92,15
392d2975-2cfb-4677-aecb-eadca7f33490,1
b0655e47-3761-45bb-a41e-d5a996d2cceb,2
0ae5edea-a1ac-4075-86aa-1caa2aae0a54,1
128c2fe6-de33-4e6f-bf12-6fc8a042214c,1
7bb8ad33-c1c2-4ca8-a4ff-cb703b339fd3,2
1aaa8d6c-97cd-4291-b265-309c945975ff,1
16b30fc0-4d7d-4f40-ba6f-319bf6e08d0b,1
c06314bb-efba-4ac7-a63c-1aeada045083,1
3e0433c3-1e2a-453a-ba16-aef02753f587,1
d00de7f8-e587-4382-a1be-07347807d10c,1
8a0378d6-8872-4f55-aedc-bb51e25fb7f2,1
77c995ba-2026-4df8-97c1-b482cfc615c1,1
f202f426-1af1-41b4-8bea-0058d341ad7d,1
514e7702-69fd-4c7a-a810-fbf497ad8090,1
3fdf2854-ef0a-4017-9614-fcd2b91cda5b,2
74b68683-e013-4879-89cd-d3399c8be328,1
082bf697-acd0-4861-b400-12c9b12c8f5e,1
22820efa-d000-4dd9-b26e-a39d6887cc7a,1
305e0754-c3dc-46a4-b720-a0c56dcd9b75,1
58780bf5-bec6-4bf2-b028-878579acb978,1
3716506e-a86e-4e60-882d-af55b34266c6,1
eeba701d-4d84-40d8-bcc1-1acf6e508ea7,1
3d238620-cd0a-4d85-9924-a3bd50d42eeb,1
a90eaf58-c2f9-4f5d-8ec1-1f9bf4749e25,1
dde18c17-b57f-4965-bf0c-2ba256c16679,1
2aca4485-dedc-49e5-9a01-6b8e2ef4fd55,1
51ec08b1-bacf-4d58-96e3-279fd4e04840,1
7366e76c-efcf-475a-9001-7fd310050de3,1
bcb4a4ca-b36f-4504-ab2f-e88026feeaaa,1
896001aa-6bfd-4274-9112-4339c361104a,1
b0f28be7-4bfc-4c64-8727-aee65ca90941,1
6cf8d6d4-fdc9-4643-8603-40930f92b562,14
461823d5-7a00-46f6-9475-6fcbb011804f,1
ee3c39aa-147a-4c25-b8b2-42273bbc3038,2
51caeb28-a228-4dba-988e-ac72620fb3c7,1
b5591021-be17-444c-af7d-b9824a1abde1,2
3912e8a5-a9cf-4250-bebe-f01ef5ee6f23,1
1f6bed65-9ccd-40a3-bf5c-0b1ba53a301a,1
14288f21-8959-4e0c-92c3-d8a94852259e,1
a308d4ce-60cc-4af1-a8db-15bc17dae958,1
1bf68d4b-8bc5-48a6-8b75-7e679784e2a5,1
ede13de2-3e3e-494a-982d-7a82cbd8a3cf,1
72af763b-f106-4c2c-b2b0-c5c25a482450,1
80571495-7fe6-4380-bce6-62a5d7547b77,1
446965d3-ac2f-48f5-bc24-914b5b5168e1,1
9853850f-aab4-46d5-858e-26dc56cd0bdc,1
e13a878f-bfc4-4d78-bbba-3f7ea511637a,1
b17f6797-6315-421a-bb09-e0150f0b8731,1
d69f2fcb-fb5d-4d42-84fb-b80f85e4b7fc,1
be73bd7a-a7d0-4004-a6ee-287be1d288e8,3
1b178313-25ea-46a9-9559-0ed85ffec30e,1
a8786b6c-67b5-4225-b9bb-f468f2605b60,1
2b57c3bd-254a-4e93-bb93-48fb77b276ab,1
78c159ab-8a2c-43e1-bd55-9592b267c18d,1
72e72cf3-1c80-4a7a-8bf7-e7bacbab171d,1
837f374b-ca21-49c3-96a5-59a3b5d69558,1
47d93d33-5637-4f43-b150-4b0df555d5f0,1
2e8c14a0-575d-4b23-a6e1-1c99016aad24,1
08e4d18b-0ca5-478c-9a10-4f7fcee672ad,9
d8534866-e2e2-4535-90c2-2b7428ea09dc,1
ba03479b-2b48-4116-876c-6aeda107cb65,1
a071bc49-1c1d-4ec4-a3a0-0b8cdb056423,1
1754bb33-8521-4794-abb2-316562c84570,1
d243720b-765e-439c-8cd7-27f724559e59,1
2cdcf082-6bc9-4e55-ad6f-5ab945708582,1
8cf492cd-5bdf-4f43-a103-d7474c8e32b5,1
2fda045c-f1f6-4234-8b56-ac5d7bf2ad90,1
53845fc0-b547-4a9c-bcd2-8f16226dccd9,1
8cd46965-fd25-4b13-a9f8-c7cb337712c8,1
1757a253-6a85-44b8-a630-4185273b4eae,1
28b3d79e-b605-4115-ac84-7390dbf286e6,1
9c31a865-8c81-4676-ba93-af6de3e24de3,1
46b09f9f-7435-4f90-9b35-ee348081e2bd,1
b2b751d3-24e9-4db6-9556-e3f3ad9d8588,1
52adf832-fd1c-493a-b890-09628a4e8bca,1
9ac80d17-4fd4-4f0f-9b6a-06c5911d1104,1
b451ad03-7957-4e76-8d2d-33d7273c7e0e,1
5468e7c8-d003-414b-ab4b-1edc6625334d,1
5c64e52f-d910-4665-8f10-a73e6d0777a6,1
280767c3-3394-4563-928e-d18e40ee5b42,1
65ff4606-35af-4ac1-8045-ab0a091a1358,1
ad957f4a-9f4a-4a94-9aa4-09556b555f38,2
5d2d67f8-10e4-42d3-a5ab-b40f79697adb,1
756b828d-0153-4dcf-8767-5fc2754e29dc,1
d36b79b2-8378-40e1-a86a-f7ccf434c17c,1
2254f408-da3f-4db6-a276-337f8a83a76b,1
6eb4c7d8-bbd5-49cb-9a0f-79bb5e5e8333,1
5636bc0e-0eff-403e-a229-1a2e74ddc634,1
3283ab8c-18ad-489c-8c19-9023e6efda2d,1
50e1c319-887e-4151-ab40-80480da44e18,1
5087095e-426a-4fd8-809e-a664bca44d44,1
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,1
ad14079b-2828-4efd-adc3-c9d839796bf0,1
88c86fb9-7909-4d8f-8d5b-6b69b24538c9,1
76a0b03b-0a26-4914-a0f5-0e81bbdf0ae4,1
fd303658-8d36-4bd9-84f3-580a8b9b3be1,4
8835c26a-f2d5-4055-aa31-5b58b85924a2,1
267b4eef-3a58-4b4a-8213-9640f2823eba,1
e8e8de7f-4474-4fce-872f-b471fb02d892,1
eb78ce47-f498-4ca9-87b2-653f4349a6d3,1
8d459680-b396-4598-a7c5-64d800bcca17,1
0be15878-7cd9-4b90-b9a0-549de0a0622f,1
09e52fdc-174b-497e-9666-5510ca2059fa,1
9b0e5bd4-4228-485e-97d5-625625fea317,6
c4273819-9cd6-45b1-98fb-5800a9dab8e4,1
46f63ad7-87b5-44f7-9ad4-97967a3d590e,1
f4d7d41d-3610-4817-935a-a5c69f63d52b,1
fff96a5d-a12a-4563-a274-a759512c6b2a,7
e35b3051-54f7-4278-8447-f49e4f5e6946,1
7fc48e59-d43c-4555-b2db-51f75e60e87e,1
7eb700cb-b552-44d9-82ec-62bf8c365d7b,2
fb9f57f3-87fc-4409-9b6a-e179cbed2edc,1
28d860dc-b97a-450a-9786-764747029768,1
b47766ce-296d-4514-97eb-b9a78f51775b,1
70420a20-4001-4a49-bea3-d56630e4de91,1
94a4d38e-bb03-4252-a7ad-b898e316cdf0,1
850a4035-e438-4f82-9b37-d956e483fbd6,1
c57bdcc5-ec24-428f-846a-67055bd97ef3,1
670bf5e8-9771-4cff-826e-fdaa2e9cf53a,2
0dd7d5c1-56a6-48b1-85ab-3962afb7bafb,1
e3484edb-b0fa-404e-988e-68fcb2fcb14c,1
28112bda-38c6-4e96-a6a5-291bcabb4be7,3
a2764350-8881-4875-94c9-af514f7b922f,1
e0b3aaa2-3f79-4b43-9546-574c9eb4ad4d,1
e76c52cc-6fdf-40ab-a8a7-030cff63e70c,1
d174e5be-e016-4ef6-bde8-749e1593862f,1
f9d0b4bf-39c2-449a-bf4c-b079ad1c59ce,4
f684a712-8330-4c30-b2c9-9b43b7ea45b1,1
0ed53a03-0ba3-44d1-b3ee-fbeee68838e8,2
4a1cc993-3291-48ff-a14a-a86dbad054b9,1
324f7db4-50fa-45a4-af63-81a0f8aa34ea,1
ee2dbfaf-9268-442c-9460-9101843b5bb8,2
0f9737a7-7395-4c64-a09e-b143ad58c129,1
842d7bb2-30e3-4465-bc25-55080cf76d9f,3
055212eb-775a-4259-8d57-fc8a8ee367ea,1
7c818488-274d-427e-a8f8-4ebe8f9dd181,1
f8c02fcc-fd7d-4c0f-8122-9c14c35740ac,5
a4fe7abc-925f-4601-b15c-d0cf85964163,2
be79d00d-25e1-43c3-8be8-1a8e80bba38a,1
b3ff908c-f00b-4dd8-82e6-3b8312a07a7d,1
dd1e878c-cf35-4ce1-8525-6559c2f82818,2
02f90b1d-2a8b-4f73-b395-ea5d3802e122,1
d02a5e4a-2870-4a2e-898c-f84e50f15d85,1
a2a02f09-a342-4f83-8aff-310f0fd82b8c,2
c0efe9b5-6ee4-41dd-b0e5-73872f581471,2
4e711f4e-5cc8-44e3-b045-b2dac63427e2,1
27c9616a-68a7-4f74-876d-3ad91450dec5,2
42c0c024-1b50-4453-9263-df257b2e8fa7,6
0246620a-e4c5-48e0-b5cb-0f3e4fb927c4,1
52be6435-0486-4726-9dbb-c913f0714bdf,1
0f9072e9-e32c-4cbb-889d-b52be1ebc23f,1
7aafaa54-3205-4d84-9278-5bda4a54453f,1
62d8f338-25fe-4338-961b-3db6a3e64471,1
26587d26-ce4a-49a7-8869-20d95467d8e6,2
9b321e70-84fa-479f-b428-aa9926ed0875,1
bb40787d-ba2e-4cf3-86ab-351fe0ca8c41,2
9050ee08-961f-46c9-afe1-14b135ab8c99,1
66d89778-f444-4b6b-ad93-b3fd5381f86a,1
1c815280-a635-40f2-886e-b99876b2b12e,1
18fdaa63-f0fd-4343-9ec7-5647c8472fb7,1
e6e41a1c-1d8c-4b34-accb-1710bbc06441,1
66077bcd-a634-4073-8c8d-8097a87b4cd4,1
d7fecd2a-f362-49b1-bf65-ea66f0c63c3b,1
5d1764cd-c21f-43c4-8d16-fb925ea163d5,1
050e63ef-19b4-4379-9936-0e7b1b043e39,1
447df2a0-0d74-4ed8-a13d-92f5dee41be3,1
030d71d1-186f-42f5-a06a-c590a148d849,2
0e0c6eac-d2e7-442f-a3a3-4ecfb0ca69bb,14
ba788a13-9afb-45c5-a26a-6ffb11708f23,1
5e48498e-8e2b-4076-907a-c6bfb987e51a,1
c1bb1cb6-6592-4f12-b9de-af39f7e39f30,1
a4b3a1d5-c876-46e7-a702-0e82766bb677,7
d85fd170-faee-4372-ba9e-f93e19b8c6e3,1
75532cad-83e4-40f5-b053-6a3546ca0de9,1
29595522-0ea0-4720-b6b0-43d9a542ec0a,1
a3029d8d-cbed-4b67-bc29-73cd5fa95000,1
6488ba5b-af23-466c-90d8-c021f19b80d5,1
def134de-f09b-481e-8c71-fb286e294618,1
fa846878-4748-4528-85de-8ab499e7862b,1
ac9eb741-e7da-47f1-b2b6-88678fa1d9d2,2
c7f0e3f1-c5df-4e95-b693-b4fee3e9bb1c,5
dc0a10ee-6512-4ca7-9d21-fee92318bbef,1
3681b4b4-c968-4441-9767-c55061d03893,1
542a85df-2ee8-4a30-ad3b-3095eb6f7393,1
58b0e9ff-8833-4240-a12d-da0678a0086f,1
a9e9ed78-8ba1-4acf-a408-92321865d5f9,1
a0869beb-3f0e-4d5f-82d7-f91d229ce59f,1
bc7cc922-5cae-4bd2-bf45-063cbc022024,2
b25d3cfa-f6c6-4e30-8986-a1350ff9aa5d,1
2327ebd8-434b-436a-8134-dd4c013edf27,1
b6aca794-f4e2-44f4-8d4e-20112485d154,1
ab6ec821-77c3-492a-a9f0-a03f9ffdc56b,1
010d18f7-ef99-41ba-b2bd-5afd1c61d8e2,1
d00f1615-23af-4f4c-9ce6-47925fe9db0d,4
e3bc4239-33af-43bf-8086-3adae997b3ec,1
aa8d9073-d32d-4876-997e-3fb7c4bd85a0,2
9091a8ba-d59d-4c79-910d-caf504828ff3,1
277bc880-e10a-4f81-8d5b-3d03ef74e51d,1
7f58664d-273a-4130-a4cc-82ea9ad0e16c,1
43f3f26e-4cbc-450f-820f-0edc30ebf347,1
fda0c169-1581-40a9-8caf-c7fe0a1057bf,1
49204957-61af-44c2-adc4-e7e93bf2aa93,1
ee182e69-8b97-4cca-9b21-1362fd17116d,1
bcf2eba1-6de5-4b50-b311-fb3f775754c1,1
0204da2c-0169-455f-b6a1-68d1d959ac48,2
66259288-0f9c-4631-8a6f-8b271bc2b581,1
247c903a-5075-47a4-a2b1-a9dfc3f4b244,1
3a7ff108-1666-4c43-8033-b736953ff24f,1
ac063244-8c5b-420a-802e-7bc0d5fe4fd6,1
cd420db2-5e24-43f7-a53b-9c6756021da9,1
41c2c5c4-fb1f-4b87-a970-511650d93566,1
6ef1adf3-f227-439c-9bca-9fdc9ec16d41,1
23dec470-af5a-453f-a684-7a74b77a9c48,1
1964b588-8c6f-4e71-bc06-ca47470dc4f6,1
a9710aa0-9622-4f68-a0c3-2e6fc4d6bc8a,2
8d04f799-db07-476e-94a3-f4277f4a4e47,1
b27ef293-c39a-4c68-ba36-56bd386974dc,1
d4192f7d-bb46-471c-91af-0fcae084a0f9,1
cc6f97a2-c9a8-4895-8996-dc1aba0d9951,1
a3074753-bdd4-4d04-b9b8-a035f3e332ac,1
e3c1d467-c5a7-4850-b46f-69ce3b21ad67,2
e0b9f170-5f89-4b3c-9ebc-bd055fc37e7b,1
f60c0ade-dbd5-4e4e-9dd3-d09140bbc285,1
4b743f56-70ca-4639-b55c-711a4512028b,1
8ebc559e-2845-4698-8dd5-8e58f6dea7c1,2
146c5bcd-bccf-4b00-94ff-f85eda4e29a5,1
c3d00277-566d-4994-85cb-9656f69e76cd,1
31853a1b-8636-422a-9beb-ff09e3bf8663,1
f4eea2f5-2eb1-46ee-b9f7-51e013323ff5,1
42a8aece-119c-4f87-a687-cfb29f86bd84,1
3c54abd7-01ae-471a-9776-4b773e519075,1
edbddcb3-fb0a-41cd-b3bc-b90f49728157,1
4de0562e-cd83-4126-9f0e-d08096d92723,1
f47cfe3d-bc89-48fe-8ed3-a9775c4c5c22,1
efde70ff-09a4-4468-85f4-03c6adae85a7,1
8058db15-8c29-4b4f-b43c-4e9c46fed4a3,1
e0857f74-dc3d-456b-b794-65f5db6fb04a,1
c134638b-1916-4975-940f-1f51ea77048c,1
b305636d-4f73-4576-adf9-56c94329cffb,1
41deee43-8ef7-4e78-80a8-dc4de13e38fe,1
11b6b933-dab8-46df-a2fc-c20280beda9d,1
12ccf0c7-4073-4785-87db-ed7c5009c5e7,2
53a52a2e-3851-4306-be5c-30b4b6f3a49a,1
08588135-507a-40a2-a11f-ca5439c18dcf,1
bbfbfda5-c110-4fcc-8cb7-fea1ec0b131e,2
dd9f23b9-8753-467d-918b-c8afd3313eb9,2
a7c869ff-3b71-4885-b6b5-bf1ac114f39f,1
c2909be7-0f23-49de-99b2-cecd45201bb9,2
477773a0-3b0d-43ab-a5f7-7723ecbe4017,1
8419a14e-c500-4ba5-accd-c5514147facd,1
16924877-3c06-410c-be8d-5c255005042a,1
af98ac73-62e2-4fd8-ab41-b0b9d8839f17,3
ceaa44f3-62c0-48a4-82cd-cb0bfd932703,1
09db3f58-d96f-4153-9194-3f30a063332d,2
62636aa0-3215-4328-a033-7b774d5c8562,1
a6a6968f-f7bf-4f59-b1c4-4b1aa33b5b20,2
f849620a-09d6-446c-8cb9-dcbec6110ea3,1
dc695d10-2cc7-4ec9-b2f3-8e6be060ff7d,2
8f0c05b6-98e9-41d7-a01f-ae4231acb6d9,1
7442f23a-9f31-4362-bf97-502a764d5f3f,1
26b21fde-7341-458f-9761-525d9696c170,1
c71454b3-d23c-4d97-a91b-220769141bab,1
b65c4aa3-c769-45b2-9465-de4ad33ab669,1
10cfe072-0c6b-494c-8a61-643994e5150d,1
14d822de-c71f-4a57-a4fa-b5fa1b455274,1
445035cd-57df-48a8-a96a-29ee50ab9d9b,1
2ce02cf2-859c-48e2-ac36-c9064e7d03f3,1
4a41acf3-7d3d-4362-9900-4624ec17dd90,1
3dad753e-d42b-4349-ae07-c8c7aea427a0,1
83804154-2b9d-43dc-8088-0a734f89282e,2
ea512d7a-a560-4a5f-9d61-111e1e2a1453,2
00abc5e5-0ef7-49a9-a81d-74a11029c158,1
1ba3bca1-9e38-44e5-8918-a0afec508b18,1
674b8424-6990-4ecf-9bfc-8488ccf38f17,1
475004ee-4a3f-4090-ba34-2787a0d37f91,2
c2955088-9678-4ec3-b576-ea11dd77f6b7,4
